irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText
3267650,b9cd0679-0364-409f-a3bb-3d354a4b114c,NY,2782819,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3267650,http://sweetgum.nybg.org/images3/2380/643/02782819.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"¿/3
5A
Clusiaceae
Clusia sp.
Det.: J. E. Nascimento-Jr, Nov/2016
UEC
Plants from Peru
Clusia spec.
Clusiaceae
Departamento Huánuco. Prov. Pachitea. Panao.
Road from Huánuco to Panao, km 67. 2930m. .
S09°5r W075°55\
Small forest remnant on steep slope.
Collected 31.3.2001.
M. Weigend, K. Weigend, T. Henning & Ch.
Schneider Nr. 5414 (Ref. Nr. 2001/414,6)
Collected for the Herbario de la Universidad Nacional de Trujillo in
collaboration with the Institut für Biologie - Systematische Botanik
und Pflanzengeographie, FU Berlin, the Institut für Systematische
Botanik, LMU München and the Herbario San Marcos,
Universidad Nacional Mayor de San Marcos
02782819"
3267653,ebec3c6b-c470-49e6-8e6b-37b34823a58b,NY,2782822,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3267653,http://sweetgum.nybg.org/images3/2380/646/02782822.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Clusiaceae
Clusia sp.
UNICAMP
Det.: J. E. Nascimento-Jr, Nov/2016
Herbário ^ S""
UEC
PERU
No. 7937«
GUTTIFERAE
Clusia sp.-not matched at MO
Nombre vulgar: CSsie«	det.R.Liesner,19 75
Familia: Guttifera®.
pianta: artenst© trepad©r àe 7 - 8 neti$s*
Flores: En	àe e©l©r brilliant yellew
greenjsffjalos par&s ©aarillentaw
Habitat: 3Sstrangulat©r *en T&©sqxie alt©«’
¿ltitncL : S©ìsre el mar 45® - 5®® ®etr©s?<
Nota especial: Las htgas e©n c©riáeeaa toill®“
eas áe c©l®r verde #áliá@«3í©áa la
planta secreta resina amarillenta«
Localidad: Caserí© Bmeva Unién á&aj© áe
Puert© Huict©, (márgen áereeha .Ael r£®
Huallaga)Djt©«òan H©rt£n,Pr©T*Mariscal
Cáceres «Dtt© *üciii2a¿
José Schimke V, ¿£®at® 1, 1974 , as
02782822"
3267656,2f33efbf-f58d-4bcc-a17b-9e60c951ac97,NY,2782825,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3267656,http://sweetgum.nybg.org/images3/2380/649/02782825.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Det.: J. E. Nascimento-Jr, Nov/2016
UEC
SMITHSONIAN PERUVIAN EXPEDITION
Departamento de Amazonas, Provincia de Chachapoyas
Shrub	m., male; latex cream, moderate. Flowers
cream, fragrant. Trequent.
Rocky slopes of Caño Santa Lucia just east of Chachapoyas, elev. 2000—2400 m.
J. J. Wurdack No.	28 May 1962
Collected in collaboration with the Museo de Historia Natural ""Javier Prado”,
Lima, assisted by a grant from the National Science Foundation.
02782825"
4303552,6b08a46b-ceac-4ca9-968e-87a23f303f92,NY,4000804,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4303552,http://sweetgum.nybg.org/images3/3304/323/04000804.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
2i3
PERU
CLUSIACEAE
CJusia
Amazonas; Chachapoyas District
Distrito Leymebamba. Bosque Alto Atuen,
species rich slightly disturbed cloud
forest on very steep slopes with huge
boulders.
06°45'33""S 077°48111""W	2583 m
7-9 m tall tree on river edge, glabrous;
leaves with yellow margins; fruits with
red hue.
27 June 2009
R.W. Bussmann, C; .Vega, R. Wagter & J.
E. Briones 0. 15838
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
04000804"
4418134,23acb8fc-c8e6-4611-bd82-d619dc10f3ec,NY,4098826,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4418134,http://sweetgum.nybg.org/images3/3619/165/04098826.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"HERBARIO MOL FORESTAL
UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
Colección N°	_ Fecha
Nombre científico C lu >’*>•__
Familia G>o Tf\FtAAí_
Tipo de planta	h^ 3» by<	<?_
¿¡O Yfj. ÍO *i. /Je 1 Tu / «* . te.-*._
Flores «—
Frutos Af» «/u^o-s	<>.*>'!o
i % 5 d i ^ /*•»	'4 j1^ ft/ J
Vegetación, agua, suelo __
Otro	; Ai- JVira«, r*>«')'0_
__¿T____
Reserva de Tambopata, 12°15’ Lat.Sur, 69°17’ Long.Oeste,
Dtto.Tambopata, Prov. Tambopata, Dpto. Madre de Dios. Zona de
Vida: Bmh-ST, Bh-T. 260 msnm, 1500-2000 mm pp.anual, 24-28°C.
GUIA FRUTOS Y SEMILLAS PLANTAS TROPICALES DEL PERU.
04098826"
3272562,3caa8842-4189-4fbd-acf9-8031bbe8dc4f,NY,2782885,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3272562,http://sweetgum.nybg.org/images3/2376/269/02782885.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia colombiana Pipoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"EXPLORATION IN PERU
NEW YORK BOTANICAL GARDEN
02782885
Clusiaceae
Clusia colombiana Pipoly
UNICAMP
Det.: J. E. Nascimento-Jr, Nov/2016
HertJérfo X
Tree, 20-30 ft; petals pink. Woods. %
Dept. Junin: Colonia Perene; alt. about 680 meters; tfticftts
No. 25031 J	}
Collectors June 14-25, J929
Collected under the-auspices of the Smithsonian Institution
02782885"
4313477,ae5451ce-5422-4de5-8f44-a1905982a1ce,NY,4009026,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4313477,http://sweetgum.nybg.org/images3/3335/936/04009026.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia elliptica Kunth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"S(K
2\S
(Rainer W. Bussmann et al . 17103)
CLUSIACEAE	[187]
CJusia cf. elJiptica Kunth
det. D. Zaballa (COL), 2015
PERU
CLUSIACEAE	[187]
Clusia
San Martin: Huallaga
District Bolivar. Cloud forest
surrounding ""Pampa Hermosa“ around old
Chacha and Inca settlement, with high
amount of old Cedrela.
06°59132""S 077°39'16""W	2400 m
4-6 m tall tree on river edge. Latex
white, drying dark orange.
24 May 2011
Rainer W. Bussmann et al. 17103
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
Page 2
Collectors:
Rainer W. Bussmann,
Narel Paniagua Zambrana,
Carlos Vega Ocana & L. Cotrina P. 17103
04009026"
4313479,70ff136e-b398-41a7-82ee-19ec9b5a1c14,NY,4009027,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4313479,http://sweetgum.nybg.org/images3/3335/937/04009027.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia elliptica Kunth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"(Narel Paniagua Zambrana et al. 8924)
C Jus 7a
La Libertad: Boli var
Dist. Uchumarca, Chibul. Forest fragment
along river course with dense Lauraceae
cover overstory.
Vega Ocana, G. Chait & F. Diaz Vega 591
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
CLUSIACEAE
CJusia eJ 1 iptica Kunth
[187]
det. D. Zaballa (COL), 2015
PERU
CLUSIACEAE
[187]
NEW YORK BOTANICAL GARDEN
06°58'24""S 077°52'29""W 2450 - 2500 m
04009027
5.5 m tall treelet; latex white with
yellow hue.
12 July 2010
Ashley Glenn, Rainer W. Bussmann, Carlos
04009027"
3271254,284f7ae6-ac52-4148-87aa-c646b797c267,NY,2782845,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3271254,http://sweetgum.nybg.org/images3/2387/206/02782845.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia flavida (Benth.) Pipoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"PLANTS OF PERU
Departmento of Loreto
Havetiopsis
Ctusiaceae
Clusia flavida (Benth.) Pipoly
Det.: J. E. Nascimento-Jr, Nov/2016
Maynas: Dtto. Iquitos. Prolongacion
Yavari, Versalles (Paina), Iquitos,
highly disturbed upland area, elev. ca
110 m, ""renaco1Õ, 2 m tall, fruit green
ish-yellow, sap white.
March 25* 1974
H|girio >> Manuel Rimachi Y. 939
02782845"
3271267,9c4077c7-e6ed-4cd4-8bde-2b3c211342b3,NY,2782846,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3271267,http://sweetgum.nybg.org/images3/2387/207/02782846.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia flavida (Benth.) Pipoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"GUTTIFERAE
NEW YORK BOTANICAL GARDEN
02782846
March 15, 1995
Sidney McDaniel 32864
Steve Hollis & Manuel Rimachi Y.
Institute for Botanical Exploration
(IBE)
Clusiaceae
Clusia flavida (Benth.) Pipoly
Det.: J. E. Nascimento-Jr, Nov/2016
The New York Botanical Garden
C
det. M. Nee, 2011
Clusia loretensis Engler
PERU. Loreto. Maynas. Dtto Iquitos.
Carretera a Zungaro Cocha, elev. ca
120 m, ca 0.5 km east of Sabanas de
Shushuna, fern savanna & scattered
patches of trees, terrestrial, 6 m,
fr. green splitting to reveal red
seeds.
Herbario ^
02782846"
3271268,c3a7bf4b-b242-4d0d-b828-bed803e7888e,NY,2782847,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3271268,http://sweetgum.nybg.org/images3/2387/208/02782847.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia flavida (Benth.) Pipoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Clusiaceae
Clusia flavida (Benth.) Pipoly
Det.: J. E. Nascimento-Jr, Nov/2016
Herb‡rio
UEC
PLANTS OF PERU
Departmento of Loreto
Clusia aff. loretensis Engler
Maynas: Dtto. Iquitos. R’o Amazonas.
Quebrada de caser’o de Aucayo to the
caser’o de Uni—n, shoreline forest freq
inundated, ""renaco11, 2 m, corolla
yellow, sap white.
June 4, 1976
Manuel Rimachi Y. 2344
02782847"
3271271,354b081d-c882-46da-8e98-6483148bfdda,NY,2782850,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3271271,http://sweetgum.nybg.org/images3/2387/211/02782850.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia flavida (Benth.) Pipoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Clusiaceae
Clusia fiavida (Benth.) Pipoly
Det.: J. E. Nascimento-Jr, Nov/2016
Herb‡rio
UEC
GUTTIFERAE
PERU
Loreto
ISew yo^n
botanical
Garden
Provincia: Maynas. Ri— Nanay, cerca a Nina
Rumi.
Bejuco cerca a trocha, Žn varillal alto hœmedo,
frutos blancas verdosas.
YORK BOTANICAL GARDPKi
02782850........
Juan Revilla
2131
11 Enero 1977
Collected under the auspices of the Flora of Peru project, a collaborative effort of the Missouri
Botanical Carden and Field Museum of Natural History in conjunction with the Universidad
Nacional Mayor de San Marcos and the Universidad Nacional de Amazonia Peruana. Field work
supported by the National Science Foundation.
02782850"
3271305,0dc96568-cba4-4367-8b7d-1a4d7c4f6106,NY,2782855,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3271305,http://sweetgum.nybg.org/images3/2376/259/02782855.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia hammeliana Pipoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"PERU
Loreto
GUTTIFERAE
NEWYORKBOTANICAL garden
02782855.........
Prov: Maynas. Yanamono tourist camp; 50 miles
NE of Iquitos. 3°30'S, 72°50'W. Alt. ca. 106 m.
Bosque primario, suelos de altura.
Arbusto 3 m«
verdes.
latex amarillento, yemas
Clusiaceae
Clusia hammeliana Pipoly
Det.: J. E. Nascimento-J r, Nov/2016
UNICAMP
UEC
R. Vasquez Se
N. Jaramillo
506
17 Oct. 1980
Collected under the auspicea of the Flora of Peru project, a collaborative effort of the Miaaouri
Botanical Garden and Field Muaeum of Natural History in conjunction with the Univeraidad
Nacional Mayor de San Marcoa and the Univeraidad Naclonal de Amazonia Peruana. Field work
supported by the National Science Foundation.
02782855"
4313533,fdfab89b-fda2-4815-b929-9844cb33f2fa,NY,4009029,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4313533,http://sweetgum.nybg.org/images3/3335/939/04009029.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia multiflora Kunth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"YO^
BOTANICAL
04009029
PERU
CLUSIACEAE
CJusia cf. multifJora Kunth
[187]
det. D. Zabal1 a (COL) 2015
Amazonas: Utcubamba District
Uchumarca, Chuquibamba. Cloud forest
around Cochabamba.
06°55'07""S 077°53,50""W	2660 m
4-6 m tall tree, glabrous. Latex bright
orange.
19 November 2013
Rainer W. Bussmann et al. 18541
MISSOURI BOTANICAL GARDEN HERBARIUM (M0)
Page 2
Col 1ectors:
Rainer W. Bussmann,
Narel Paniagua Zambrana,
Carlos Vega Ocana, Carolina Tellez &
Isabel Dias Vega 18541
04009029"
3272781,716a9de0-625f-41e3-bbee-ced8ebf4196c,NY,2782903,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3272781,http://sweetgum.nybg.org/images3/2376/285/02782903.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia peruviana Szyszyl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"213
SMITHSONIAN PERUVIAN EXPEDITION
Departamento de Amazonas, Provincia de Chachapoyas
NEW YORK BOTANICAL GARDEN
02782903
Clusiaceae
Clusia peruviana Szyszyt.
Det.: J. E. Nascimento-Jr, Nov/2016
UWCAMP
Herbario ^
UEC
Tree 5-8 m. with pendant branchlets, frequent; latex
milky, moderate, Male flowers cream.
Moist ravine head on middle eastern Calla-Calla slopes, 3-5 km. southeast of
Km. 422, Leimebamba-Balsas road, elev. 3000-3200 m.
J. J. Wurdack No. 1760__22 August 1962
Collected in collaboration with the Museo de Historia Natural ""Javier Prado”,
Lima, assisted by a grant from the National Science Foundation.
02782903"
3272786,5a6a9775-b9d3-4cb0-991d-5fb720137f5a,NY,2782904,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3272786,http://sweetgum.nybg.org/images3/2376/286/02782904.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia peruviana Szyszyl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"2*3
3f\
UNIVERSITY OF CALIFORNIA
Seventh Botanical Garden Expedition to the Andes, 1963-1964
PERU
Department	Province
Clusiaceae
Clusia peruviana Szyszyt.
Det.: J. E. Nascimento-Jr, Nov/2016
«T
UNICAMP
Paul C. Hutchison / ¡ry
J. Kenneth Wright ¡'0
Altitude A 3&00 m.
)4fJH*f
Herbario
UEC
Number of sheets in collection: . Set i, UC; Set x, US;
Set 3, USM; Set 4, F; balance to:
02782904"
4313442,60cefc7d-de4d-4843-8265-c981c7d434f4,NY,4009022,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4313442,http://sweetgum.nybg.org/images3/3335/932/04009022.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia schultesii Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"(Rainer W. Bussmann et al. 17325)
CLUSIACEAE
CJusia schuJtesii vel sp. aff. Maguire
det. D. Zabal 1 a (COL-), 2015
[187]
CLUSIACEAE
CJusia
PERU
[187]
La Libertad
Dist. Uchumarca. Dry forest with
Anadenanthera and Armatocereus near
Santa Maria-Pusac.
06°59130""S 077°54146“W	890 m
4-6 m tall tree. Flowers pale yellow at
anthesis, pleasant fragrance, 4-5 cm
wide when mature* turning orange yellow,
later brownish orange.
25 October 2012
Rainer W. Bussmann et al. 17325
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
Page 2	//
Col 1ectors:
Rainer W. Bussmann,	^
Narel Paniagua Zambrana,
Carlos Vega Ocana & Carolina Tellez
17325
04009022"
4460153,5d154970-7c82-49b9-9df7-838a926d5c40,NY,4138719,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4460153,http://sweetgum.nybg.org/images3/3599/349/04138719.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusia trochiformis Vesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"213
PERU
CLUSIACEAE	[187]
C 7 us i a trochiformis Vesque
det. R. Vásquez 2011
Pasco: Oxapampa
Dist. Pozuzo. Parque Nacional Yanachaga
Chemillén. Sector Huampal. Pan de Azúcar
(Zonas altas). Bosque Primario.
10°11143HS 075°35,09""W	1648 m
Arbol 4 m. Flores blancas.
15 mayo 2011
Angela Arapa & Daniel Mateo 24
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
04138719"
3272930,09bcdfbe-d4be-45bd-8c7d-a9acc664bf94,NY,2782917,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3272930,http://sweetgum.nybg.org/images3/2387/242/02782917.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"in try: /^rV
Òonym:
Áturn chit to)
?TIFERAE
PERU
Amazonas
This specimen has ""been sent as a gift for
determination. When determined please return
this slip to Dept. of Botany, Missouri
Botanical Garden, P.O. Box 299È St. Louis,
63166, U.S.A.
Mo.
NEW YORK BOTANICAL GARDI
ambisa: H:nyak±ya uwe,!
lie del Rio Santiago, TToi+0ÕW, 3¡50ÕS; Que-,
ada Caterpiza, 2-3 km atras de' la comunidad
Caterpiza; monte virgen; altura 200 m.
rutos amarillentos H-OA ¥
02782917
Santiago Tunqui 515 1 Enero 1980
Univ. of California EthnoMological Exped’ l,ion
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02782917"
3272931,2894301d-64c6-4a58-88e5-2e82864d19ec,NY,2782918,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3272931,http://sweetgum.nybg.org/images3/2387/243/02782918.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"PERU Hi""yakiya uwe""
Amazonas
Family:
GUTTIFERAE
NEW YORK BOTANICAL GARDEN
02782918
R’o Santiago; monte virgen, 2 km atr‡s de la
comunidad Caterpiza, banda oeste de Caterpiza;
elev l80 m.
Flores F-13 verdes*
Victor Huashikat 90&	13 octubre 1979
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02782918"
3272937,bc3bfefa-808a-4b09-8c4e-d1057c321d37,NY,2782924,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3272937,http://sweetgum.nybg.org/images3/2387/249/02782924.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Not Clusia
Det.: J. E. Nascimento-Jr, Nov/2016
(Sandra Knapp 8131)
CL US I ACEAE
Clusia minor L. a f f.
De+. B. HammeI> 1987
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
PERU	À13
SA
GUTTIFERAE	22
Dept. LORETO: Alto Amazonas.
Km 26 Yurimaguas-Tarapoto (20 km N of
border between Loreto and San Martin).
Tropical wet forest on mixed white sand
and red clay.
6¡10'S 76¡16'W	200 m
Epiphytic shrub 1.0 m; sterile,
spa ?? pale yellow.
22 August 1986
Sandra Knapp 8131
MISSOORI BOTANICAL GARDEN HERBARIUM (MO)
02782924"
4418127,c8744ce4-3255-492c-b144-cdb34defe59b,NY,4098819,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4418127,http://sweetgum.nybg.org/images3/3619/158/04098819.jpg,Plantae,Magnoliophyta,Clusiaceae,Clusiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"HERBARIO MOL FORESTAL
UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
Colección N° /%'.3(o_ Pecha /s/y '/
Nombre científico_
Familia ¿	Cé _
Tipo de planta // 'a ^ ¿t,	/a-v
Jio_
Flores
Frutos ?> ,os Qi«.<.Cr-. //o ^ >> - /¿<.j
¿3VT ‘ O r O LO_
Vegetación, agua, suelo
Otro >T	A-A	__
?—r ^3 Ú '
Reserva de Tambopata, 12°15’ Lat.Sur, 69°17' Long.Oeste,
Dtto.Tambopata, Prov. Tambopata, Dpto.Madre de Dios. Zona de
Vida: Bmh-ST, Bh-T. 260 msnm, 1500-2000 mm pp. anual, 24-28“ C.
GUIA FRUTOS Y SEMILLAS PLANTAS TROPICALES DEL PERU.
04098819"
4303567,f2c6fdb1-83ff-4895-9d87-c26c8095c965,NY,4000819,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4303567,http://sweetgum.nybg.org/images3/3304/337/04000819.jpg,Plantae,Magnoliophyta,Hypericaceae,Hypericum aciculare Kunth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
Z13
(Ashley Glenn, Rainer W. Bussmann, G.
Chait & Carlos Vega Ocana 432)
HYPERICACEAE	[187]
Hypericum aciculare Kunth
det. RBU 2015
PERU
HYPERICACEAE	[187]
Hypericum
Amazonas: Chachapoyas District
Dist. Leymebamba, surroundings of La
Esperanza, Burned Neurolepis paramo with
polylepis fragments.
06°49'04""S 077°43'01MW 3200 - 3300 m
50-100 cm tall paramo shrub, glabrous.
Flowers apical solitary, 2-2.5 cm diam.,
anthers in one ring, ovary with 3
styles, flowers egg yolk yellow.
27 June 2010
Ashley Glenn, Rainer W. Bussmann, G.
Chait & Carlos Vega Ocafta 432
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
04000819"
2993150,a30e8338-faa2-4a57-81ba-63c435a6ca26,NY,2708006,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993150,http://sweetgum.nybg.org/images3/2161/772/02708006.jpg,Plantae,Magnoliophyta,Hypericaceae,Hypericum laricifolium Juss.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"PLANTS OF PERU
Hypericum laricifolium Juss.
Dept. Cajamarca; Prov. Cajamarca. 31 kms N of Cajamarca on
gravel road to Hualgayoc. Jalca de Purcon. 3,500 m.
Dominant. Plant used to dye cloth. Flowers yellow. Shrub to
0.3 m.
T. F. Stuessy, D. J. Crawford
and A. Sagastegui A. 12617	15 Jul 1992
Ex-The Ohio State University
Herbarium (OS)
02708006"
2967818,7a3ac77e-e705-43fe-ab6f-27c55d751142,NY,2059047,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2967818,http://sweetgum.nybg.org/images3/2036/676/02059047.jpg,Plantae,Magnoliophyta,Hypericaceae,Hypericum nitidum subsp. cubense (Turcz.) N.Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"YO*-
BOTANICAL
CAYO DISTRICT: 8.6 km (5.3 mi) E of Douglas Da
Silva, Mountain Pine Ridge, elevation ca. 650
meters, 16.97544°N, 88.91273°W (GPS, datum:
WGS 84).
Sunny, wet ground of large, gently sloping hillside
seepage in opening in pine forest, with abundant
streamlets of slowing flowering water, seepage
densely covered with herbaceous vegetation,
dominated by sedges and grasses to ca. 1 meter
tall; common.
02059047
Robert F. C. Naczi 16076
Thomas Pop
6 April 2016
Plants of BELIZE
Hypericum nitidum Lam.
ssp. cúbense (Turcz.) N. Robson
02059047"
4460280,2f731b2b-1a31-4f18-8a5c-5aca087e77e6,NY,4144006,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4460280,http://sweetgum.nybg.org/images3/3655/956/04144006.jpg,Plantae,Magnoliophyta,Hypericaceae,Hypericum recurvum N.Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"PERU
HYPERICACEAE
Hypericum recurvum N. Robson
[187]
Pasco: Oxapampa
Dist. Huancabamba. Zona de
amortiguamiento del Parque Nacional
Yanachaga Chemillén. Sector Milpo.
Bosque esclerófilo y pajonal secundario.
10°22'57""S 075°37'30""W	2992 m
Hierba terrestre. Flores amarillas,
estambres amarillas.
14 January 2011
Edith Briceño & Carlos Mateo 549
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
04144006"
4313496,6781e590-8fc2-4a40-9916-358e97c2163f,NY,4009028,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4313496,http://sweetgum.nybg.org/images3/3335/938/04009028.jpg,Plantae,Magnoliophyta,Hypericaceae,Vismia guianensis (Aubl.) Pers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"5A
713
(Rainer W. Bussmann, Narel Paniagua
Zambrana & Carlos Vega Ocana 17238)
HYPERICACEAE	[187]
l/ismia guianensis (Aubl.) Pers.
det. R. Bussmann (MO), 2015
PERU
CLUSIACEAE
Amazonas: Rodriquez de Mendoza District
Distr. Molinapampa, Bosque de Ocol.
Sphagnum bogs and cloud forest with
Ceroxylon pityrophyl1um.
06°14'36""S 077°34'51nW	2535 l
3-4 m tall treelet. Fruits dark purple.
Flowers greenish yellow, 3 cm diameter,
gynoecium bright orange.
21 August 2012
Rainer W. Bussmann, Narel Paniagua
Zambrana & Carlos Vega Ocafia 17238
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
04009028"
